42,1488
42,1547
42,1705
42,2529
42,2874
42,3212
42,3217
42,3252
42,3513
42,3671
42,3837
42,5026
42,5252
42,5472
42,5825
42,6062
42,6111
42,6285
42,6569
43,82
43,212
43,710
43,874
43,1596
43,1642
43,1684
43,1992
43,2748
43,3641
43,3877
43,4107
43,4304
43,4335
43,4619
43,4775
43,4869
43,5064
43,5977
43,6450
43,6581
43,6853
43,7034
44,1164
44,1272
44,1333
44,1474
44,1678
44,1808
44,1876
44,2578
44,2586
44,2595
44,2639
44,2726
44,2877
44,2922
44,3015
44,3491
44,3591
44,4170
44,4462
44,4577
44,5289
44,5453
44,5975
44,5981
44,6056
44,6453
44,6859
45,93
45,140
45,228
45,328
45,551
45,1325
45,2054
45,2074
45,2082
45,2155
45,2358
45,2618
45,2904
45,3009
45,3075
45,3933
45,4829
45,5589
45,6318
45,6335
46,289
46,1288
46,1336
46,2106
46,2120
46,2143
46,2419
46,2886
46,3764
46,3973
46,4598
46,4698
46,4983
46,6474
46,6633
46,6808
46,6867
47,223
47,895
47,1263
47,1681
47,2017
47,2123
47,3052
47,3222
47,3348
47,3700
47,3787
47,3886
47,5156
47,5285
47,5958
47,6464
47,6598
48,833
48,1386
48,2110
48,2989
48,3020
48,3663
48,3748
48,4105
48,4722
48,5163
48,5970
48,6244
48,6413
48,6619
49,338
49,392
49,830
49,1053
49,1357
49,1381
49,1467
49,1500
49,1631
49,1964
49,1996
49,2229
49,2336
49,2616
49,2697
49,2853
49,3459
49,3576
49,3768
49,4222
49,4254
49,4545
49,5223
49,5632
49,5847
49,6087
49,6364
49,6535
50,1736
50,1806
50,1889
50,2289
50,2411
50,2499
50,3158
50,3267
50,3657
50,3773
50,3786
50,4163
50,4325
50,4326
50,4418
50,4492
50,4817
50,5114
50,5527
50,5650
50,5960
50,6425
51,109
51,453
51,773
51,824
51,1195
51,1620
51,1637
51,1744
51,2035
51,2317
51,2371
51,2498
51,2516
51,3557
51,3570
51,4026
51,4199
51,4657
51,5260
51,5357
51,5491
51,5721
51,6123
51,6417
51,6580
51,6785
51,6833
51,6854
51,6884
51,7049
52,204
52,1043
52,1170
52,1189
52,1689
52,1722
52,1731
52,2067
52,2099
52,2157
52,2213
52,2324
52,2347
52,2508
52,2642
52,2654
52,2752
52,2757
52,3409
52,3671
52,3703
52,3826
52,4268
52,4290
52,4495
52,4583
52,4684
52,4795
52,5747
52,6009
52,6067
52,6468
53,707
53,996
53,2682
53,2787
53,3143
53,3410
53,3669
53,4588
53,4917
53,5466
53,5478
53,6269
53,6596
53,6764
54,110
54,410
54,857
54,868
54,922
54,940
54,1010
54,1397
54,1664
54,1718
54,1723
54,2302
54,2930
54,2974
54,3018
54,3129
54,3703
54,4412
54,4425
54,4553
54,4800
54,5418
54,5700
54,6697
54,6913
55,259
55,396
55,535
55,543
55,775
55,1357
55,1759
55,2001
55,2024
55,2375
55,2469
55,2512
55,3146
55,3276
55,4295
55,5325
55,6210
55,6395
55,6603
56,448
56,694
56,1225
56,2109
56,2953
56,3639
56,4053
56,4069
56,4235
56,4241
56,4538
56,4621
56,4983
56,5775
56,6056
56,6131
56,6455
56,6648
56,6741
56,6768
57,279
57,325
57,412
57,459
57,509
57,536
57,575
57,721
57,764
57,1060
57,1094
57,1265
57,1637
57,1984
57,2222
57,2295
57,2584
57,2586
57,2729
57,2787
57,3318
57,3338
57,3816
57,4242
57,4647
57,4728
57,5548
57,5601
57,5923
57,6062
57,6876
58,200
58,358
58,388
58,410
58,645
58,720
58,891
58,1265
58,1302
58,1327
58,1735
58,1801
58,1870
58,1996
58,2265
58,2478
58,3797
58,4320
58,4357
58,4564
58,4620
58,4809
58,5003
58,5018
58,5149
58,6687
59,415
59,530
59,681
59,1079
59,1642
59,1678
59,2105
59,2516
59,2656
59,2712
59,2811
59,2949
59,3409
59,3551
59,4047
59,4150
59,4407
59,4736
59,4900
59,4977
59,5343
59,5372
59,5749
59,5844
59,5924
59,6671
59,6785
59,6802
59,7046
60,401
60,840
60,953
60,1054
60,1258
60,1424
60,1534
60,1819
60,2234
60,2383
60,2508
60,2698
60,2816
60,3130
60,3251
60,3316
60,3449
60,3802
60,3878
60,4520
60,4730
60,4844
60,4969
60,5057
60,5537
60,5598
60,5688
60,6434
61,575
61,788
61,1136
61,1589
61,1775
61,2443
61,2480
61,2539
61,2600
61,2841
61,2964
61,2998
61,3102
61,3216
61,3637
61,3803
61,4118
61,5010
61,5438
61,5673
61,5707
61,6161
62,256
62,406
62,987
62,1106
62,1282
62,1623
62,1677
62,1734
62,2216
62,2430
62,2855
62,3403
62,3575
62,3981
62,4007
62,5223
62,5711
62,5777
63,130
63,593
63,2317
63,2417
63,2502
63,3078
63,3251
63,3813
63,3832
63,4193
63,4781
63,4846
63,4903
63,5203
63,5328
63,5493
63,5558
63,5702
63,5775
63,6124
63,6508
63,6528
63,6822
64,236
64,349
64,765
64,787
64,839
64,893
64,1061
64,1122
64,2021
64,2127
64,2421
64,3037
64,3937
64,4865
64,4945
64,4955
64,5058
64,5271
64,6022
64,6486
64,6488
64,6651
64,6858
65,71
65,1509
65,1647
65,2055
65,3545
65,3598
65,3602
65,3999
65,4543
65,4711
65,4746
65,5105
65,5675
65,6894
65,6948
66,875
66,992
66,1054
66,1135
66,2024
66,2158
66,2388
66,2459
66,2726
66,2794
66,2912
66,3001
66,3269
66,3326
66,3443
66,3494
66,4034
66,4045
66,4238
66,4790
66,4797
66,5813
66,6026
66,6262
66,6282
66,6664
66,6770
67,112
67,260
67,483
67,494
67,625
67,725
67,2278
67,2623
67,2700
67,2847
67,3556
67,4533
67,4589
67,5430
67,5540
67,6181
67,6233
67,6320
67,6399
67,6567
67,6664
67,6704
67,6965
68,620
68,925
68,1645
68,1879
68,2087
68,2165
68,2390
68,2630
68,3011
68,3383
68,3492
68,3542
68,4887
68,5173
68,5955
68,6175
68,6359
68,6499
68,6621
68,6740
68,6752
68,6764
68,6839
68,6991
69,113
69,245
69,598
69,1055
69,1279
69,1303
69,1708
69,2011
69,2566
69,3182
69,3206
69,3313
69,3544
69,3549
69,3695
69,3767
69,3838
69,4600
69,5223
69,5393
69,5968
69,6124
69,6252
69,6333
69,6361
69,7044
70,364
70,808
70,1374
70,1439
70,1911
70,2379
70,2497
70,3153
70,3262
70,3502
70,3650
70,4337
70,4376
70,4591
70,4926
70,5389
70,6149
70,6549
70,6616
70,6825
71,156
71,410
71,461
71,940
71,1159
71,1201
71,1261
71,1795
71,1872
71,1939
71,2020
71,2090
71,2141
71,2541
71,2738
71,4302
71,4616
71,4904
71,5337
71,5847
71,6864
72,273
72,843
72,998
72,1199
72,1201
72,1384
72,1446
72,1873
72,2549
72,2801
72,2802
72,2836
72,3094
72,3154
72,3788
72,3825
72,4232
72,4508
72,5088
72,5157
72,5601
72,5658
72,5678
72,5736
72,5771
72,6018
72,6275
72,6435
72,6610
72,6651
73,264
73,359
73,949
73,2120
73,2122
73,2505
73,2981
73,3040
73,3092
73,3493
73,3574
73,3772
73,4033
73,4357
73,4398
73,4539
73,4893
73,4972
73,5121
73,5607
73,5829
73,5848
73,6195
73,6457
73,6765
73,6770
74,393
74,1074
74,1218
74,1311
74,1371
74,1499
74,2229
74,2583
74,2637
74,3075
74,3130
74,3305
74,3643
74,4070
74,4520
74,5064
74,5102
74,5181
74,5624
74,5677
74,5951
74,6085
74,6091
74,6471
74,7020
75,218
75,286
75,435
75,503
75,882
75,923
75,982
75,1304
75,1779
75,2138
75,2206
75,2230
75,3025
75,3304
75,3914
75,4286
75,4315
75,4429
75,4439
75,4997
75,5188
75,5645
75,5886
75,6329
75,6396
75,6853
75,6874
76,409
76,1075
76,1437
76,1468
76,1729
76,2049
76,2254
76,2494
76,2762
76,3889
76,3963
76,3999
76,4335
76,4980
76,5541
76,5564
76,5641
76,5896
76,6112
76,6795
76,7048
77,218
77,317
77,1067
77,1097
77,1271
77,1536
77,2105
77,2296
77,2516
77,2857
77,3605
77,4053
77,4075
77,4410
77,4543
77,4609
77,5092
77,5656
77,6480
77,6533
77,6579
77,6824
78,255
78,355
78,510
78,705
78,1102
78,1279
78,1622
78,1913
78,1963
78,2000
78,2483
78,3097
78,3178
78,3267
78,3477
78,3764
78,3779
78,3935
78,4903
78,5029
78,5165
78,5278
78,6004
78,6056
78,6160
78,6279
78,6341
78,6763
79,537
79,866
79,889
79,928
79,1440
79,1776
79,2102
79,2204
79,2270
79,2712
79,2840
79,4023
79,4475
79,4568
79,4606
79,4803
79,4903
79,5114
79,5216
79,5315
79,5881
79,6080
79,6616
79,6678
80,209
80,556
80,632
80,837
80,890
80,1478
80,2093
80,2217
80,2281
80,2370
80,2543
80,2618
80,2882
80,3366
80,4189
80,4953
80,5426
80,5565
80,5641
80,5765
80,5780
80,6194
80,6283
80,7038
81,441
81,887
81,1077
81,1491
81,1644
81,1857
81,1874
81,2064
81,2822
81,3408
81,3472
81,3631
81,3640
81,3685
81,3839
81,4104
81,4188
81,4590
81,4995
81,5117
81,5561
81,5569
81,5698
81,5713
81,6285
82,119
82,352
82,596
82,841
82,1194
82,1282
82,3039
82,3319
82,3467
82,4148
82,4233
82,4443
82,4455
82,5249
82,5353
82,5725
82,5730
82,5936
82,6006
82,6617
82,6797
82,6813
82,6963
83,132
83,184
83,469
83,582
83,747
83,1723
83,1871
83,2214
83,2630
83,2661
83,2811
83,2977
83,3017
83,3124
83,3146
83,3274
83,3381
83,4403
83,5306
83,5318
83,5418
83,5585
83,5613
83,6940
84,218
84,299
84,897
84,975
84,1541
84,1625
84,1905
84,2040
84,2539
84,4616
84,4797
84,4905
84,4975
84,5716
84,5909
84,6486
84,6686
84,6732
84,6858
84,6979
85,241
85,422
85,484
85,628
85,741
85,822
85,1152
85,2310
85,2641
85,2987
85,3049
85,3648
85,4040
85,4050
85,4074
85,4156
85,4251
85,4279
85,5340
85,5631
85,5737
85,6018
85,6487
85,6843
85,6897
85,6908
86,1266
86,1490
86,1550
86,1893
86,1917
86,2851
86,3163
86,3350
86,3490
86,4030
86,4225
86,4232
86,4387
86,5031
86,5081
86,5321
86,5533
86,6200
86,6225
86,6327
86,6380
86,6475
86,6636
86,6691
86,6786
86,6883
87,398
87,413
87,455
87,531
87,851
87,986
87,1041
87,1556
87,1983
87,2013
87,2278
87,2577
87,2979
87,2990
87,3307
87,3345
87,3402
87,3470
87,3844
87,4478
87,4669
87,4953
87,5917
88,359
88,908
88,961
88,978
88,1175
88,1399
88,2008
88,2095
88,2354
88,2528
88,2529
88,2783
88,3015
88,3341
88,3935
88,4180
88,4315
88,4473
88,5383
88,5633
88,5694
88,5708
88,6147
88,6372
88,6526
88,6938
89,1201
89,1509
89,2015
89,2200
89,2301
89,2821
89,2840
89,3068
89,3174
89,3327
89,3499
89,4471
89,5194
89,5921
89,6044
89,6302
89,6388
89,6667
89,6682
90,151
90,327
90,1120
90,1484
90,1691
90,1733
90,2448
90,2717
90,2885
90,3152
90,3212
90,3514
90,4420
90,4627
90,4968
90,6317
90,6990
91,142
91,497
91,590
91,2020
91,2553
91,2940
91,3061
91,3227
91,3298
91,3324
91,3912
91,3915
91,4089
91,5186
91,5308
91,5422
91,5506
91,5905
91,6107
91,6333
91,6431
91,6548
91,6591
91,6698
91,6961
91,6987
92,102
92,138
92,630
92,954
92,956
92,1241
92,1527
92,1868
92,1977
92,2074
92,2233
92,2623
92,2706
92,2835
92,2934
92,4069
92,4256
92,4382
92,4869
92,5048
92,5067
92,5256
92,5755
92,5786
92,5880
92,6089
92,6315
92,6551
93,426
93,603
93,916
93,1284
93,1747
93,1918
93,1974
93,1976
93,2271
93,2561
93,2676
93,2851
93,2898
93,2968
93,3286
93,3390
93,3420
93,4047
93,4058
93,4138
93,4420
93,4437
93,4771
93,4855
93,4888
93,5775
93,5877
93,6186
93,6373
93,6593
93,6664
93,6764
93,6964
94,191
94,493
94,1100
94,1210
94,1505
94,1513
94,1529
94,1539
94,1826
94,1894
94,1978
94,2229
94,2459
94,2676
94,2799
94,2985
94,3137
94,3338
94,3541
94,4713
94,4799
94,6112
94,6489
94,6663
94,6892
95,1044
95,1346
95,1534
95,2103
95,2359
95,2482
95,2791
95,3803
95,3829
95,4118
95,5506
95,6099
95,6143
95,6180
95,6386
95,6466
95,6496
95,6523
95,6598
95,6694
95,6699
96,336
96,408
96,796
96,1998
96,2403
96,2952
96,3231
96,3312
96,3560
96,3597
96,3833
96,3862
96,3866
96,3901
96,4021
96,4287
96,4345
96,4417
96,4860
96,5034
96,5325
96,5629
96,5656
96,5660
96,5923
96,6541
96,6664
96,6706
97,216
97,440
97,451
97,521
97,586
97,622
97,1306
97,1536
97,1747
97,2053
97,2265
97,2327
97,2547
97,2562
97,2755
97,3033
97,3073
97,3230
97,3381
97,3958
97,3967
97,5074
97,5394
97,5594
97,5789
97,6006
97,6426
97,6486
97,6491
97,6750
97,6887
98,393
98,936
98,1145
98,1429
98,1431
98,1477
98,1666
98,2264
98,2268
98,2340
98,2518
98,2563
98,2959
98,2993
98,3547
98,4001
98,4572
98,4720
98,5363
98,5681
98,5736
98,6218
98,6428
98,6462
98,6585
99,554
99,983
99,1303
99,1475
99,1583
99,1912
99,2084
99,2587
99,2926
99,3277
99,3327
99,3568
99,3723
99,3976
99,4427
99,4578
99,4800
99,5295
99,5317
99,6030
99,6101
99,6807
99,6865
100,224
100,299
100,371
100,388
100,579
100,590
100,1043
100,1076
100,2230
100,2253
100,2292
100,2402
100,2409
100,2474
100,3050
100,4022
100,4472
100,4653
100,5047
100,5409
100,5966
100,5973
100,5992
100,6200
100,6520
100,6553
100,6567
100,6827
101,1220
101,1400
101,1483
101,2655
101,2783
101,3022
101,3304
101,3428
101,4421
101,4607
101,4736
101,4860
101,5070
101,5183
101,5237
101,5872
101,6005
102,199
102,1036
102,1275
102,2102
102,2410
102,3226
102,3227
102,3410
102,3723
102,3934
102,4058
102,4511
102,5184
102,5501
102,6031
102,6211
102,6258
102,6352
102,6544
102,6675
103,318
103,422
103,561
103,566
103,592
103,626
103,1176
103,1240
103,1468
103,1626
103,1682
103,2017
103,2496
103,3185
103,3331
103,3447
103,3755
103,4362
103,4502
103,4529
103,4924
103,5431
103,6030
103,6209
103,6238
103,6262
104,153
104,427
104,434
104,1435
104,1535
104,1692
104,1922
104,1975
104,2261
104,2375
104,2681
104,2820
104,3073
104,3611
104,4036
104,4378
104,4531
104,4739
104,4854
104,4966
104,5178
104,5212
104,5286
104,5353
104,5852
104,6465
104,6938
105,541
105,930
105,985
105,1072
105,1588
105,1976
105,2656
105,2816
105,3200
105,3446
105,3565
105,3752
105,3981
105,4123
105,4152
105,4309
105,4633
105,6087
105,6369
105,6449
105,6462
105,6652
105,6740
105,6798
105,6882
106,451
106,513
106,791
106,963
106,1187
106,1257
106,1427
106,1593
106,1931
106,2220
106,2341
106,2462
106,2664
106,2873
106,2881
106,2972
106,3433
106,3614
106,3895
106,4135
106,4278
106,4478
106,4656
106,5105
106,5679
106,5795
106,6584
106,6800
106,6944
107,466
107,505
107,902
107,938
107,1147
107,1812
107,1903
107,1969
107,2206
107,3136
107,3181
107,3191
107,3281
107,3337
107,3420
107,3669
107,3751
107,4177
107,4409
107,4507
107,4817
107,6683
108,138
108,517
108,1209
108,1299
108,1331
108,1621
108,1933
108,1939
108,2103
108,2739
108,2973
108,2999
108,3396
108,3397
108,3790
108,3922
108,3924
108,4418
108,4531
108,4906
108,5893
108,6066
108,6363
109,133
109,149
109,393
109,908
109,957
109,1133
109,1502
109,1528
109,1559
109,1633
109,1714
109,2187
109,2211
109,2358
109,2390
109,2778
109,2788
109,2883
109,4108
109,4341
109,4365
109,4369
109,4571
109,4681
109,4768
109,5224
109,5905
109,6509
109,6538
110,378
110,1003
110,1538
110,1609
110,1694
110,1799
110,1956
110,2178
110,2506
110,3025
110,3163
110,3238
110,3515
110,3953
110,4381
110,4531
110,4567
110,4777
110,4793
110,4816
110,4894
110,5000
110,5427
110,5701
110,6953
111,292
111,578
111,837
111,1532
111,1585
111,2168
111,2390
111,2778
111,3090
111,3301
111,3335
111,3500
111,3715
111,3807
111,3839
111,4027
111,4380
111,4438
111,4884
111,5001
111,5168
111,5541
111,5996
111,6073
111,6287
111,6689
112,422
112,590
112,821
112,888
112,1280
112,1486
112,1821
112,2110
112,2120
112,2364
112,2958
112,2989
112,3216
112,3857
112,4107
112,4624
112,4762
112,4964
112,5026
112,5625
112,6222
112,6252
112,6959
113,198
113,204
113,214
113,243
113,654
113,939
113,1175
113,1363
113,1604
113,2101
113,2103
113,2684
113,3556
113,3760
113,3965
113,4034
113,4898
113,5410
113,5514
113,5684
113,6055
113,6205
113,6303
113,6522
113,6607
113,6633
113,6697
113,6705
113,6740
113,6994
114,707
114,914
114,1181
114,1384
114,1905
114,2510
114,2663
114,3009
114,3074
114,3769
114,3829
114,3893
114,3907
114,4027
114,4354
114,4491
114,4564
114,4706
114,5015
114,5923
114,6471
114,6665
114,6704
114,6715
114,7000
114,7002
115,214
115,232
115,397
115,849
115,1161
115,2204
115,2290
115,2697
115,2806
115,2907
115,3189
115,3727
115,3844
115,3929
115,3972
115,4158
115,4953
115,5526
115,5813
115,5842
115,5853
115,5895
115,6176
115,6271
115,6688
115,6985
115,7048
116,260
116,453
116,507
116,664
116,844
116,1080
116,1596
116,1759
116,1863
116,2393
116,2616
116,3057
116,3505
116,3881
116,4181
116,4292
116,4481
116,4664
116,4850
116,5098
116,5145
116,5207
116,5378
116,5476
116,5873
116,6193
116,6578
116,6758
116,6785
116,6834
116,7023
117,184
117,212
117,473
117,500
117,762
117,1141
117,1219
117,1736
117,1801
117,2452
117,2925
117,3119
117,3569
117,3698
117,4070
117,4104
117,4272
117,4296
117,4320
117,4543
117,4638
117,5119
117,5199
117,5637
117,6031
117,6292
118,336
118,527
118,1004
118,1677
118,1950
118,1973
118,2038
118,2487
118,2494
118,2516
118,2622
118,3114
118,3270
118,4032
118,4079
118,4552
118,4710
118,4857
